Gene,scores,logfoldchanges,pvals,pvals_adj
CTDSPL,6.068279,0.28885227,1.2928840464775136e-09,2.8809335207658436e-05
MLXIP,5.781161,0.25879544,7.418700036526801e-09,5.5103630971308904e-05
MIR4745///PTBP1,5.6725216,0.29114592,1.4071093907598987e-08,5.985112454728187e-05
SHMT2,5.6570015,0.15472622,1.5404041559970292e-08,5.985112454728187e-05
MIR4745///PTBP1,5.6492414,0.24366449,1.6115727114109015e-08,5.985112454728187e-05
MAP3K3,5.455243,0.21351713,4.8905952581759605e-08,0.00014229817097157046
PTBP1,5.447483,0.20475388,5.1087616917496014e-08,0.00014229817097157046
ZNF783,5.424203,0.21666713,5.82136661855255e-08,0.00014413056929022942
NOP2,5.4009233,0.19816579,6.629879049514463e-08,0.00014773359486033077
ZNF324,5.3543634,0.341657,8.585807648528128e-08,0.00016216955884568114
CXXC1,5.3233237,0.25882983,1.0188815796075646e-07,0.00016216955884568114
ITPK1,5.3233237,0.20235355,1.0188815796075646e-07,0.00016216955884568114
PRR14,5.3233237,0.3236296,1.0188815796075646e-07,0.00016216955884568114
POU2F1,5.2690043,0.21724959,1.371658693227144e-07,0.00020376447107453634
ABCC10,5.237964,0.17118758,1.6235740995222687e-07,0.00022611313537284196
ZNF277,5.2069244,0.2922805,1.9199609716291244e-07,0.00023768050183784324
RNF24,5.1681247,0.34641317,2.3645436747158386e-07,0.00026344563351846513
TBC1D2B,5.152605,0.191647,2.568927833189463e-07,0.00027258770908076575
CLN3,5.1215653,0.22674389,3.030100180630654e-07,0.0003069078287499675
,5.090525,0.27753365,3.570728150505275e-07,0.00034537301323952065
P3H1,5.0750055,0.24779047,3.8748486877835197e-07,0.00034537301323952065
POGLUT1,5.0284457,0.28852338,4.944712842806698e-07,0.00042378090875485247
MIR4745///PTBP1,4.9663663,0.19066049,6.821908073623953e-07,0.0005241813020846985
PHF10,4.9586062,0.19747661,7.100070252317608e-07,0.0005273695514413109
CBS,4.9353266,0.22459789,8.001682121533586e-07,0.0005300814019862314
DDR1-AS1,4.9353266,0.2396834,8.001682121533586e-07,0.0005300814019862314
RUFY3,4.9275665,0.34454218,8.326010442722298e-07,0.0005300814019862314
,4.9275665,0.2907877,8.326010442722298e-07,0.0005300814019862314
,4.896527,0.32357287,9.75454109360508e-07,0.0006037789977466722
TRAM2,4.865487,0.24289846,1.1417538025167275e-06,0.000661476458000022
AUP1,4.865487,0.19439754,1.1417538025167275e-06,0.000661476458000022
SNHG3///SNORA73A,4.857727,0.22751732,1.1874100578917057e-06,0.000661476458000022
SLC38A7,4.857727,0.23437138,1.1874100578917057e-06,0.000661476458000022
LOC642533,4.834447,0.1855886,1.335162026595699e-06,0.0007256442789910234
EBLN2,4.8266873,0.33987537,1.388229351536861e-06,0.0007365217771499018
COL5A3,4.8111672,0.2224499,1.5005137829941707e-06,0.0007430210805879802
DCP1A,4.8111672,0.24632835,1.5005137829941707e-06,0.0007430210805879802
FLCN,4.8111672,0.31166652,1.5005137829941707e-06,0.0007430210805879802
HPS1,4.7878876,0.24355577,1.68546150770806e-06,0.0008164595386143196
PLAGL2,4.7801275,0.2539634,1.7518408593566314e-06,0.0008279856565298258
KIAA0754,4.7723675,0.3526872,1.820728679709261e-06,0.0008279856565298258
TAZ,4.741328,0.19548282,2.1232214727777387e-06,0.0008926744165642707
KIF13A,4.7335677,0.30863425,2.206072396686444e-06,0.0009103316891734081
RNF216,4.7258077,0.1958166,2.292023188744675e-06,0.0009120205841928141
NFASC,4.710288,0.31557703,2.4736705649430417e-06,0.0009503586413556172
LOC339166///WSCD1,4.702528,0.22971359,2.5695997058565947e-06,0.0009704811906034322
SLC38A10,4.694768,0.18652534,2.6690940688532104e-06,0.000991257052270935
,4.687008,0.3657996,2.772279942312908e-06,0.001002487048509092
,4.6792483,0.28329167,2.879287847443427e-06,0.001002487048509092
KDELR3,4.6792483,0.15756723,2.879287847443427e-06,0.001002487048509092
RUNX3,4.6792483,0.28398746,2.879287847443427e-06,0.001002487048509092
,4.6714883,0.24054961,2.990252671182815e-06,0.001025104619568718
SLC6A10PB///SLC6A10P///SLC6A8,4.663728,0.24065523,3.105313802953922e-06,0.0010264871740156768
SMTN,4.655968,0.327066,3.224615275371242e-06,0.0010264871740156768
FARP1,4.655968,0.16624367,3.224615275371242e-06,0.0010264871740156768
GGA2,4.648208,0.29959658,3.348305909003088e-06,0.0010362541745877196
RBM14,4.6326885,0.20080298,3.609474779756317e-06,0.0010868908988825676
,4.6326885,0.27126566,3.609474779756317e-06,0.0010868908988825676
ZNF500,4.6171684,0.22919428,3.890112505478107e-06,0.0010972579361970716
SLC7A9,4.6171684,0.21652661,3.890112505478107e-06,0.0010972579361970716
ZXDC,4.6171684,0.2951667,3.890112505478107e-06,0.0010972579361970716
PHACTR4,4.609409,0.29182348,4.0381594987801605e-06,0.0011108926927323249
ZRSR1///SRP19,4.609409,0.37719113,4.0381594987801605e-06,0.0011108926927323249
PIDD1,4.5783687,0.298182,4.6861584763573105e-06,0.0012284902273961172
KDM6B,4.570609,0.20933275,4.863091368683138e-06,0.001245566264004211
TNFRSF10B,4.562849,0.31312224,5.046412242631352e-06,0.001277831863665391
TNIP2,4.555089,0.11027356,5.236340292620563e-06,0.0012822128652798242
TTLL5,4.555089,0.22305901,5.236340292620563e-06,0.0012822128652798242
EP400,4.555089,0.19243409,5.236340292620563e-06,0.0012822128652798242
PLXND1,4.547329,0.330355,5.433101803148303e-06,0.0013159326899951482
APBA3,4.539569,0.23025389,5.6369303624950865e-06,0.001322186518605032
ADAMTS9,4.539569,0.21080317,5.6369303624950865e-06,0.001322186518605032
SETD5,4.5318093,0.14541967,5.848067082326964e-06,0.001351856314265011
GOLGA1,4.5240493,0.1654658,6.066760823340713e-06,0.001351856314265011
SLCO4A1,4.508529,0.37699333,6.527854954211285e-06,0.0014401999202444562
CAPN15,4.500769,0.28309262,6.770793928998383e-06,0.0014647922438822424
,4.500769,0.28418124,6.770793928998383e-06,0.0014647922438822424
DCLK2,4.4930096,0.28226632,7.022367590824328e-06,0.0015046097790994085
ARHGAP17,4.4852495,0.18468274,7.2828671522286655e-06,0.001516674100496368
CHKB-CPT1B///CPT1B,4.4774895,0.27926654,7.552593064038636e-06,0.0015439856077612195
PHKA2,4.4697294,0.24257715,7.831855287622247e-06,0.0015581895658400582
RELA,4.46197,0.12587613,8.120973574452742e-06,0.0015873653873643024
RBM6,4.45421,0.17496936,8.420277753157795e-06,0.0016036670869539755
KCNE4,4.45421,0.32509923,8.420277753157795e-06,0.0016036670869539755
SUPT20H,4.4464498,0.21182798,8.730108024229487e-06,0.0016347310681000477
KDM2A,4.4386897,0.21720205,9.050815262575046e-06,0.0016396692398045508
NFATC3,4.4386897,0.3015331,9.050815262575046e-06,0.0016396692398045508
KIAA0101,4.4309297,0.25778046,9.382761328091947e-06,0.0016860973441441358
LOC100272216,4.42317,0.2897287,9.726319384453744e-06,0.0017108128432347352
SLC38A7,4.41541,0.2051946,1.0081874226297057e-05,0.0017108128432347352
LINC00260,4.41541,0.29035714,1.0081874226297057e-05,0.0017108128432347352
TCEB3,4.41541,0.22841208,1.0081874226297057e-05,0.0017108128432347352
SLC17A9,4.40765,0.24847187,1.0449822615004236e-05,0.0017108128432347352
ARAP1,4.40765,0.20149298,1.0449822615004236e-05,0.0017108128432347352
RFNG,4.40765,0.22578257,1.0449822615004236e-05,0.0017108128432347352
TTC38,4.39989,0.33699936,1.0830573623278124e-05,0.0017108128432347352
LOC105379655,4.39989,0.22524366,1.0830573623278124e-05,0.0017108128432347352
MMRN2,4.39213,0.22526798,1.1224548988711397e-05,0.0017108128432347352
HSPB1,4.39213,0.24817388,1.1224548988711397e-05,0.0017108128432347352
PPP2R3A,4.39213,0.1475379,1.1224548988711397e-05,0.0017108128432347352
IGF2BP2,4.39213,0.35277915,1.1224548988711397e-05,0.0017108128432347352
DDIT4,4.39213,0.24093392,1.1224548988711397e-05,0.0017108128432347352
MIR4745///PTBP1,4.39213,0.197345,1.1224548988711397e-05,0.0017108128432347352
ZNF767P,4.3843703,0.18717417,1.163218347655416e-05,0.0017108128432347352
MAVS,4.3843703,0.27601802,1.163218347655416e-05,0.0017108128432347352
ZNF862,4.3766103,0.31180125,1.2053925251889486e-05,0.0017108128432347352
HAUS5,4.3766103,0.2594802,1.2053925251889486e-05,0.0017108128432347352
SMTN,4.3766103,0.26396,1.2053925251889486e-05,0.0017108128432347352
FZD4,4.3766103,0.12821569,1.2053925251889486e-05,0.0017108128432347352
MKNK1,4.3766103,0.15352406,1.2053925251889486e-05,0.0017108128432347352
ZNF783,4.3766103,0.24381818,1.2053925251889486e-05,0.0017108128432347352
SPATA2,4.36109,0.28192177,1.294159262514485e-05,0.0017911646488577807
NPC1L1,4.3533306,0.2846111,1.3408485037957208e-05,0.001844328840128398
TJAP1,4.3455706,0.21324651,1.3891419181703837e-05,0.0018760151128842824
OR10H1,4.3378105,0.2628688,1.439091614761708e-05,0.0019087665745080441
TBC1D1,4.3378105,0.2456592,1.439091614761708e-05,0.0019087665745080441
TMF1,4.3300505,0.28212795,1.4907512869541656e-05,0.0019655864453964303
NFKB1,4.3222904,0.17562151,1.5441762568129468e-05,0.002000516251776912
PCOLCE,4.314531,0.3098539,1.5994235206250587e-05,0.002024997403982283
TIE1,4.314531,0.30265027,1.5994235206250587e-05,0.002024997403982283
FOXF2,4.314531,0.18780366,1.5994235206250587e-05,0.002024997403982283
NPRL3,4.314531,0.16717951,1.5994235206250587e-05,0.002024997403982283
ZNF276,4.306771,0.28894535,1.6565517955865333e-05,0.002050719092280818
NVL,4.306771,0.30173373,1.6565517955865333e-05,0.002050719092280818
IGF2R,4.306771,0.1938505,1.6565517955865333e-05,0.002050719092280818
GPC4,4.2990108,0.22230798,1.7156215676605783e-05,0.002066442994171928
KLHL21,4.2990108,0.23762447,1.7156215676605783e-05,0.002066442994171928
BIN3,4.2990108,0.19869706,1.7156215676605783e-05,0.002066442994171928
DGAT1,4.2912507,0.2822496,1.7766951406318615e-05,0.0020727799905078414
IGSF9B,4.2912507,0.2653476,1.7766951406318615e-05,0.0020727799905078414
TCF12,4.2912507,0.27618277,1.7766951406318615e-05,0.0020727799905078414
,4.2834907,0.2667357,1.8398366863826446e-05,0.0021015652129236333
NXF2B///NXF2,4.2834907,0.21939729,1.8398366863826446e-05,0.0021015652129236333
PRKCA,4.275731,0.2439307,1.9051122964168823e-05,0.0021015652129236333
HYAL1,4.275731,0.28483972,1.9051122964168823e-05,0.0021015652129236333
KLF2,4.275731,0.16431373,1.9051122964168823e-05,0.0021015652129236333
SCAPER,4.275731,0.2128168,1.9051122964168823e-05,0.0021015652129236333
LAMA5,4.267971,0.22476171,1.9725900346587468e-05,0.0021234407604976257
PDGFRB,4.267971,0.27294034,1.9725900346587468e-05,0.0021234407604976257
TYMP,4.267971,0.27051833,1.9725900346587468e-05,0.0021234407604976257
SBNO1,4.260211,0.25559062,2.0423399915525365e-05,0.0021568465417898188
LOC105373738,4.260211,0.2918898,2.0423399915525365e-05,0.0021568465417898188
PRKD2,4.252451,0.16332327,2.114434339491421e-05,0.0021914390877622015
MAGI1,4.252451,0.24031553,2.114434339491421e-05,0.0021914390877622015
PRKD2,4.252451,0.30221638,2.114434339491421e-05,0.0021914390877622015
MYO9B,4.244691,0.1898114,2.188947389602753e-05,0.002217105212841734
PCNX1,4.244691,0.29142058,2.188947389602753e-05,0.002217105212841734
LOX,4.244691,0.24850607,2.188947389602753e-05,0.002217105212841734
RIPK2,4.244691,0.26918197,2.188947389602753e-05,0.002217105212841734
DDX11,4.2369313,0.091355436,2.2659556499182037e-05,0.002254120077996756
MSH5-SAPCD1///SAPCD1///MSH5,4.2369313,0.29472893,2.2659556499182037e-05,0.002254120077996756
MYO15B,4.2291713,0.23068333,2.345537884957577e-05,0.0022625809822731466
HMG20B,4.2291713,0.31225577,2.345537884957577e-05,0.0022625809822731466
GDPD3,4.2291713,0.28215423,2.345537884957577e-05,0.0022625809822731466
ZBTB16,4.2291713,0.27123806,2.345537884957577e-05,0.0022625809822731466
ZHX3,4.221411,0.19964145,2.427775176755177e-05,0.002292292977272695
MMP14,4.221411,0.16326359,2.427775176755177e-05,0.002292292977272695
LPP,4.213651,0.15502028,2.512750987358544e-05,0.0023525895063575813
MYO1C,4.2058916,0.19005549,2.6005512228294986e-05,0.002414503454096238
ITGA10,4.1981316,0.19821234,2.6912642987779423e-05,0.0024477323416191386
SPON1,4.1981316,0.2268903,2.6912642987779423e-05,0.0024477323416191386
SKIL,4.1981316,0.23330806,2.6912642987779423e-05,0.0024477323416191386
PPP1R14B,4.1981316,0.32069513,2.6912642987779423e-05,0.0024477323416191386
STK38,4.1903715,0.23964286,2.7849812074594805e-05,0.002472419770749785
,4.1903715,0.23880087,2.7849812074594805e-05,0.002472419770749785
TTI2,4.1903715,0.20836343,2.7849812074594805e-05,0.002472419770749785
FBXO9,4.1903715,0.16233182,2.7849812074594805e-05,0.002472419770749785
SEPT6,4.1826115,0.24555425,2.8817955864680924e-05,0.002518237296206608
CHST3,4.1826115,0.22101149,2.8817955864680924e-05,0.002518237296206608
TXNL4B,4.1748514,0.10533451,2.98180378905586e-05,0.0025653874066228466
UBE2G2,4.1748514,0.23925841,2.98180378905586e-05,0.0025653874066228466
ACSS3,4.1748514,0.23477146,2.98180378905586e-05,0.0025653874066228466
SLC6A8,4.167092,0.17055592,3.0851049561118955e-05,0.0025941658013977874
CALHM2,4.167092,0.22947423,3.0851049561118955e-05,0.0025941658013977874
,4.167092,0.31636834,3.0851049561118955e-05,0.0025941658013977874
LGALS8,4.167092,0.16007024,3.0851049561118955e-05,0.0025941658013977874
DOCK6,4.159332,0.26007873,3.191801089833404e-05,0.0026439741146750094
TTC31,4.159332,0.24492231,3.191801089833404e-05,0.0026439741146750094
MORC2,4.159332,0.20067331,3.191801089833404e-05,0.0026439741146750094
,4.1515718,0.28585947,3.301997129121913e-05,0.0026658841314573765
ZNF665,4.1515718,0.1896072,3.301997129121913e-05,0.0026658841314573765
RFX5,4.1515718,0.22988431,3.301997129121913e-05,0.0026658841314573765
ACSL5,4.1438117,0.23188812,3.415801026738556e-05,0.0027478084577189617
ESR2,4.1360517,0.26450333,3.533323828252376e-05,0.0027889461963016018
ANP32A-IT1,4.1360517,0.2613467,3.533323828252376e-05,0.0027889461963016018
AP1G2,4.128292,0.3250924,3.654679752816352e-05,0.0027889461963016018
PLEKHM1,4.128292,0.16920176,3.654679752816352e-05,0.0027889461963016018
RUFY2,4.128292,0.29589397,3.654679752816352e-05,0.0027889461963016018
SAP25///LRCH4,4.128292,0.20528378,3.654679752816352e-05,0.0027889461963016018
CD22,4.128292,0.2851257,3.654679752816352e-05,0.0027889461963016018
,4.128292,0.286334,3.654679752816352e-05,0.0027889461963016018
GABRR1,4.120532,0.22843397,3.779986275806175e-05,0.002845588992695574
LOC100289518,4.120532,0.28323832,3.779986275806175e-05,0.002845588992695574
TEAD4,4.120532,0.28995198,3.779986275806175e-05,0.002845588992695574
WASF2,4.112772,0.17676345,3.9093642133573595e-05,0.0029037454255414017
HNF4A,4.112772,0.26872858,3.9093642133573595e-05,0.0029037454255414017
VCL,4.112772,0.08067939,3.9093642133573595e-05,0.0029037454255414017
PLOD1,4.105012,0.23886418,4.04293780883652e-05,0.002944077882166803
MIR943///NELFA,4.105012,0.18526195,4.04293780883652e-05,0.002944077882166803
RPL35A,4.105012,0.29553607,4.04293780883652e-05,0.002944077882166803
TNIP2,4.105012,0.21265875,4.04293780883652e-05,0.002944077882166803
HSD17B1,4.105012,0.28737825,4.04293780883652e-05,0.002944077882166803
MICAL3,4.097252,0.27420726,4.180834821283569e-05,0.0030247254000864213
CHST3,4.097252,0.2769622,4.180834821283569e-05,0.0030247254000864213
KIAA0930,4.0894923,0.15956561,4.323186615861418e-05,0.003077749755950159
,4.0894923,0.26209483,4.323186615861418e-05,0.003077749755950159
SLC3A2,4.0894923,0.15925653,4.323186615861418e-05,0.003077749755950159
STARD5,4.0894923,0.2976364,4.323186615861418e-05,0.003077749755950159
PDE4DIP,4.0817323,0.28992853,4.4701282563507475e-05,0.0031114059878468306
IRAK4,4.0817323,0.25730804,4.4701282563507475e-05,0.0031114059878468306
LDLR,4.0817323,0.2300253,4.4701282563507475e-05,0.0031114059878468306
ABHD18,4.0817323,0.2378876,4.4701282563507475e-05,0.0031114059878468306
MICALL2,4.0817323,0.29576218,4.4701282563507475e-05,0.0031114059878468306
ULK2,4.0817323,0.27279547,4.4701282563507475e-05,0.0031114059878468306
ZNF500,4.073972,0.22710524,4.621798599727599e-05,0.0031114059878468306
GNAT1,4.073972,0.2711628,4.621798599727599e-05,0.0031114059878468306
MAPK4,4.073972,0.2679296,4.621798599727599e-05,0.0031114059878468306
JMJD6,4.073972,0.27797124,4.621798599727599e-05,0.0031114059878468306
ANKZF1,4.073972,0.31870002,4.621798599727599e-05,0.0031114059878468306
FGFR1,4.073972,0.21239308,4.621798599727599e-05,0.0031114059878468306
PIAS4,4.073972,0.25103974,4.621798599727599e-05,0.0031114059878468306
PXN,4.073972,0.17786583,4.621798599727599e-05,0.0031114059878468306
LRRC40,4.073972,0.14917852,4.621798599727599e-05,0.0031114059878468306
GFPT2,4.073972,0.18895058,4.621798599727599e-05,0.0031114059878468306
SLC6A8,4.066212,0.1551405,4.7783403928621074e-05,0.0031783808648998906
AGFG2,4.066212,0.27300557,4.7783403928621074e-05,0.0031783808648998906
CASP4,4.066212,0.24332254,4.7783403928621074e-05,0.0031783808648998906
MIER2,4.0584526,0.20854191,4.9399003713772446e-05,0.003266344212919856
OR1F1,4.0506926,0.20906703,5.106629360706448e-05,0.0033272228668018065
MUTYH,4.0506926,0.18116395,5.106629360706448e-05,0.0033272228668018065
RAPGEF3,4.0506926,0.33819756,5.106629360706448e-05,0.0033272228668018065
TXLNA,4.0506926,0.20337401,5.106629360706448e-05,0.0033272228668018065
KIAA0040,4.0429325,0.2442458,5.278682379390121e-05,0.0033897659786729126
TAS2R16,4.0429325,0.24786878,5.278682379390121e-05,0.0033897659786729126
SLC7A5,4.0429325,0.12390316,5.278682379390121e-05,0.0033897659786729126
ASAP3,4.0429325,0.3315894,5.278682379390121e-05,0.0033897659786729126
UBR4,4.0351725,0.25674435,5.456218744650951e-05,0.003444218761673007
,4.0351725,0.3221853,5.456218744650951e-05,0.003444218761673007
ZNF202,4.0351725,0.22483718,5.456218744650951e-05,0.003444218761673007
RANBP10,4.0351725,0.30892017,5.456218744650951e-05,0.003444218761673007
CRK,4.0351725,0.13546228,5.456218744650951e-05,0.003444218761673007
C5AR1,4.0351725,0.26650295,5.456218744650951e-05,0.003444218761673007
DHFR,4.0274124,0.1626399,5.639402180288582e-05,0.0034617850904509776
HNRNPA1,4.0274124,0.23106238,5.639402180288582e-05,0.0034617850904509776
PARVB,4.0274124,0.21556126,5.639402180288582e-05,0.0034617850904509776
ERN2,4.0274124,0.26231408,5.639402180288582e-05,0.0034617850904509776
FOXO1,4.0274124,0.24718675,5.639402180288582e-05,0.0034617850904509776
ASXL1,4.0274124,0.17241256,5.639402180288582e-05,0.0034617850904509776
CDC42BPA,4.0274124,0.30937237,5.639402180288582e-05,0.0034617850904509776
CASP1,4.0274124,0.1581716,5.639402180288582e-05,0.0034617850904509776
CYP2C9,4.0274124,0.2271617,5.639402180288582e-05,0.0034617850904509776
PDCD11,4.019653,0.19136563,5.82840092693462e-05,0.003548476990570605
NF1P9///NF1,4.011893,0.24132304,6.023387854709584e-05,0.0035791773751064977
ZFYVE26,4.011893,0.18580164,6.023387854709584e-05,0.0035791773751064977
SHC1,4.011893,0.17763855,6.023387854709584e-05,0.0035791773751064977
STX2,4.011893,0.19839096,6.023387854709584e-05,0.0035791773751064977
VPS13D,4.011893,0.27399662,6.023387854709584e-05,0.0035791773751064977
PLCG1,4.011893,0.16214812,6.023387854709584e-05,0.0035791773751064977
KDM6B,4.011893,0.10864407,6.023387854709584e-05,0.0035791773751064977
TCF7L1,4.0041327,0.21066776,6.224540578323402e-05,0.003612016606947406
DCAF4,4.0041327,0.25334352,6.224540578323402e-05,0.003612016606947406
MED20,4.0041327,0.16871381,6.224540578323402e-05,0.003612016606947406
PHLPP2,4.0041327,0.2333937,6.224540578323402e-05,0.003612016606947406
ADA,4.0041327,0.20377225,6.224540578323402e-05,0.003612016606947406
PIDD1,4.0041327,0.28714544,6.224540578323402e-05,0.003612016606947406
,3.9963727,0.21148357,6.432041574661882e-05,0.003693948000211101
WWC3,3.9963727,0.15266915,6.432041574661882e-05,0.003693948000211101
DCAF10,3.988613,0.21119687,6.646078302901992e-05,0.0037587452493290634
RAB27A,3.988613,0.2577314,6.646078302901992e-05,0.0037587452493290634
MIR6840///STAG3L5P-PVRIG2P-PILRB///PILRB,3.988613,0.28677016,6.646078302901992e-05,0.0037587452493290634
GRSF1,3.988613,0.24699657,6.646078302901992e-05,0.0037587452493290634
FGR,3.9808528,0.2809121,6.86684332719879e-05,0.0038253467464992655
FERMT1,3.9808528,0.28827718,6.86684332719879e-05,0.0038253467464992655
SNED1,3.9808528,0.30335152,6.86684332719879e-05,0.0038253467464992655
NOTCH1,3.973093,0.20357636,7.094534441988017e-05,0.003884214028767051
STAB1,3.973093,0.20882496,7.094534441988017e-05,0.003884214028767051
ACVR1B,3.973093,0.20234872,7.094534441988017e-05,0.003884214028767051
LAD1,3.973093,0.21434462,7.094534441988017e-05,0.003884214028767051
LY9,3.965333,0.3171936,7.329354799947871e-05,0.003973722944215047
TBC1D9B,3.965333,0.10484028,7.329354799947871e-05,0.003973722944215047
FAM106A,3.965333,0.28606078,7.329354799947871e-05,0.003973722944215047
PDCD6,3.9575732,0.27628264,7.571513042664688e-05,0.004026635444622846
STX10,3.9575732,0.22687504,7.571513042664688e-05,0.004026635444622846
FLII,3.9575732,0.18152496,7.571513042664688e-05,0.004026635444622846
ADAM17,3.9575732,0.18175265,7.571513042664688e-05,0.004026635444622846
EHD2,3.9575732,0.3381316,7.571513042664688e-05,0.004026635444622846
CD40,3.9575732,0.12644547,7.571513042664688e-05,0.004026635444622846
EP300,3.9498131,0.24981476,7.821223434047154e-05,0.004129865445044377
MYO9B,3.9498131,0.27827668,7.821223434047154e-05,0.004129865445044377
CALD1,3.9498131,0.26914147,7.821223434047154e-05,0.004129865445044377
TPSAB1,3.942053,0.3168806,8.078705996534208e-05,0.004245702965112542
PCDHA2,3.9342933,0.30070502,8.344186650142441e-05,0.004344240914138412
MAGI1,3.9342933,0.31150818,8.344186650142441e-05,0.004344240914138412
NKIRAS2,3.9265332,0.24001867,8.617897354398584e-05,0.004414542683863532
ZNF500,3.9265332,0.32014784,8.617897354398584e-05,0.004414542683863532
DVL2,3.9265332,0.12320664,8.617897354398584e-05,0.004414542683863532
FAM193B,3.9265332,0.19005954,8.617897354398584e-05,0.004414542683863532
ARHGAP44,3.9265332,0.21513063,8.617897354398584e-05,0.004414542683863532
MAU2,3.9265332,0.20764057,8.617897354398584e-05,0.004414542683863532
DYRK1A,3.9265332,0.23144253,8.617897354398584e-05,0.004414542683863532
PPP1R10,3.9187734,0.1873226,8.9000762532036e-05,0.004497061205218499
BCAT2,3.9187734,0.27138746,8.9000762532036e-05,0.004497061205218499
,3.9187734,0.27471223,8.9000762532036e-05,0.004497061205218499
MYO1F,3.9187734,0.20675181,8.9000762532036e-05,0.004497061205218499
KIAA0485,3.9187734,0.29382876,8.9000762532036e-05,0.004497061205218499
TOE1,3.9110134,0.28360945,9.19096782267525e-05,0.004571480714122156
KRT32,3.9110134,0.215093,9.19096782267525e-05,0.004571480714122156
GNL3L,3.9110134,0.25509268,9.19096782267525e-05,0.004571480714122156
KDM4A,3.9110134,0.18158293,9.19096782267525e-05,0.004571480714122156
RNF130,3.9032536,0.22442332,9.490823022015663e-05,0.00468922415520122
VGLL4,3.9032536,0.09285033,9.490823022015663e-05,0.00468922415520122
UNC45A,3.8954935,0.17840672,9.799899447451839e-05,0.004747199117121073
STAB1,3.8954935,0.24471864,9.799899447451839e-05,0.004747199117121073
HAL,3.8954935,0.24498504,9.799899447451839e-05,0.004747199117121073
EMP3,3.8954935,0.3665014,9.799899447451839e-05,0.004747199117121073
EFCC1,3.8877335,0.33966714,0.00010118461489296449,0.004828044483211837
CDK12,3.8877335,0.18844701,0.00010118461489296449,0.004828044483211837
RBCK1,3.8877335,0.24658914,0.00010118461489296449,0.004828044483211837
AHCYL2,3.8877335,0.24620467,0.00010118461489296449,0.004828044483211837
NAT9,3.8799736,0.1815145,0.00010446780492177134,0.004859824837310711
ZNF337,3.8799736,0.16011232,0.00010446780492177134,0.004859824837310711
CDIP1,3.8799736,0.26073042,0.00010446780492177134,0.004859824837310711
SEBOX///VTN,3.8799736,0.25449935,0.00010446780492177134,0.004859824837310711
ESRRA,3.8799736,0.12604581,0.00010446780492177134,0.004859824837310711
CASP2,3.8799736,0.2476729,0.00010446780492177134,0.004859824837310711
LOC100505984///ITGB6,3.8799736,0.26622435,0.00010446780492177134,0.004859824837310711
BTBD18,3.8799736,0.28261635,0.00010446780492177134,0.004859824837310711
LRRFIP1,3.8722136,0.25880998,0.00010785134918482482,0.0049653958964575445
SPHK1,3.8722136,0.22546247,0.00010785134918482482,0.0049653958964575445
,3.8722136,0.28000414,0.00010785134918482482,0.0049653958964575445
PRKX,3.8644538,0.29632196,0.00011133810515073802,0.005073511241459909
SPATA5L1,3.8644538,0.24878573,0.00011133810515073802,0.005073511241459909
HMGA2,3.8644538,0.22920527,0.00011133810515073802,0.005073511241459909
RSL1D1,3.8644538,0.30599514,0.00011133810515073802,0.005073511241459909
CASP1,3.8566937,0.17447731,0.00011493100483310993,0.005173752688275129
SHMT2,3.8566937,0.31191954,0.00011493100483310993,0.005173752688275129
MIR1306///DGCR8,3.8566937,0.17811564,0.00011493100483310993,0.005173752688275129
CCL2,3.8489337,0.32222277,0.00011863305652442139,0.005265937048871876
DSERG1,3.8489337,0.24640758,0.00011863305652442139,0.005265937048871876
BIRC5,3.8489337,0.27695587,0.00011863305652442139,0.005265937048871876
MSX1,3.8489337,0.25880212,0.00011863305652442139,0.005265937048871876
PABPN1,3.841174,0.11342348,0.00012244734656406578,0.005339519028350446
RPL23AP32,3.841174,0.23245907,0.00012244734656406578,0.005339519028350446
RAD17,3.841174,0.14286907,0.00012244734656406578,0.005339519028350446
NKIRAS2,3.841174,0.22712283,0.00012244734656406578,0.005339519028350446
C8orf60,3.841174,0.169456,0.00012244734656406578,0.005339519028350446
MAPKBP1,3.841174,0.19408749,0.00012244734656406578,0.005339519028350446
CHRNE,3.8334138,0.25515407,0.0001263770411410051,0.005468076908242751
ELF5,3.8334138,0.30584317,0.0001263770411410051,0.005468076908242751
NFATC2IP,3.8334138,0.26920944,0.0001263770411410051,0.005468076908242751
EDA,3.8334138,0.30589306,0.0001263770411410051,0.005468076908242751
TMEM109,3.825654,0.18977141,0.00013042538813155775,0.005514741790769452
DMPK,3.825654,0.25329274,0.00013042538813155775,0.005514741790769452
GOLGA1,3.825654,0.20828815,0.00013042538813155775,0.005514741790769452
DDX11,3.825654,0.21517785,0.00013042538813155775,0.005514741790769452
WHSC1,3.825654,0.31990406,0.00013042538813155775,0.005514741790769452
LOC643733,3.825654,0.27004972,0.00013042538813155775,0.005514741790769452
,3.825654,0.26836064,0.00013042538813155775,0.005514741790769452
AGRN,3.825654,0.18682867,0.00013042538813155775,0.005514741790769452
CDK10,3.825654,0.3142588,0.00013042538813155775,0.005514741790769452
LAMA3,3.825654,0.29500028,0.00013042538813155775,0.005514741790769452
,3.817894,0.3435965,0.0001345957189728181,0.005564371810521903
AIM1L,3.817894,0.31165978,0.0001345957189728181,0.005564371810521903
HELZ,3.817894,0.1355268,0.0001345957189728181,0.005564371810521903
